Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/1/2023,AirNow,40130019,3,4.8,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/2/2023,AirNow,40130019,3,4.6,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/3/2023,AirNow,40130019,3,5.2,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/4/2023,AirNow,40130019,3,5.3,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/5/2023,AirNow,40130019,3,5.9,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/6/2023,AirNow,40130019,3,4.5,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/7/2023,AirNow,40130019,3,4.8,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/8/2023,AirNow,40130019,3,6.1,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/9/2023,AirNow,40130019,3,5.8,ug/m3 LC,24,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/10/2023,AirNow,40130019,3,9.9,ug/m3 LC,41,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/11/2023,AirNow,40130019,3,9.4,ug/m3 LC,39,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/12/2023,AirNow,40130019,3,9.2,ug/m3 LC,38,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/13/2023,AirNow,40130019,3,8.8,ug/m3 LC,37,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/16/2023,AirNow,40130019,3,5.6,ug/m3 LC,23,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/17/2023,AirNow,40130019,3,4.1,ug/m3 LC,17,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/18/2023,AirNow,40130019,3,5.1,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/19/2023,AirNow,40130019,3,5,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/20/2023,AirNow,40130019,3,6.7,ug/m3 LC,28,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/21/2023,AirNow,40130019,3,5.7,ug/m3 LC,24,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/22/2023,AirNow,40130019,3,5.2,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/23/2023,AirNow,40130019,3,3.8,ug/m3 LC,16,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/24/2023,AirNow,40130019,3,4.3,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/25/2023,AirNow,40130019,3,4.4,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/26/2023,AirNow,40130019,3,3.8,ug/m3 LC,16,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/27/2023,AirNow,40130019,3,5.2,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/28/2023,AirNow,40130019,3,10.6,ug/m3 LC,44,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/29/2023,AirNow,40130019,3,3.4,ug/m3 LC,14,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/30/2023,AirNow,40130019,3,3.5,ug/m3 LC,15,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
5/31/2023,AirNow,40130019,3,3.3,ug/m3 LC,14,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/1/2023,AirNow,40130019,3,6.2,ug/m3 LC,26,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/2/2023,AirNow,40130019,3,4.4,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/3/2023,AirNow,40130019,3,5.5,ug/m3 LC,23,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/4/2023,AirNow,40130019,3,6.4,ug/m3 LC,27,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/5/2023,AirNow,40130019,3,5.7,ug/m3 LC,24,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/6/2023,AirNow,40130019,3,5.7,ug/m3 LC,24,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/7/2023,AirNow,40130019,3,6.4,ug/m3 LC,27,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/8/2023,AirNow,40130019,3,4.6,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/9/2023,AirNow,40130019,3,4.6,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/10/2023,AirNow,40130019,3,5.9,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/11/2023,AirNow,40130019,3,4.5,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/12/2023,AirNow,40130019,3,4.2,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/13/2023,AirNow,40130019,3,5.1,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/14/2023,AirNow,40130019,3,6.5,ug/m3 LC,27,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/15/2023,AirNow,40130019,3,4.9,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/16/2023,AirNow,40130019,3,4.2,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/17/2023,AirNow,40130019,3,5.5,ug/m3 LC,23,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/18/2023,AirNow,40130019,3,4.9,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/19/2023,AirNow,40130019,3,5.9,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/20/2023,AirNow,40130019,3,4.6,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/21/2023,AirNow,40130019,3,5.1,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/22/2023,AirNow,40130019,3,6.7,ug/m3 LC,28,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/23/2023,AirNow,40130019,3,8.7,ug/m3 LC,36,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/24/2023,AirNow,40130019,3,7.5,ug/m3 LC,31,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/25/2023,AirNow,40130019,3,7.5,ug/m3 LC,31,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/26/2023,AirNow,40130019,3,6.1,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/27/2023,AirNow,40130019,3,4.5,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/28/2023,AirNow,40130019,3,6.7,ug/m3 LC,28,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/29/2023,AirNow,40130019,3,5.2,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
6/30/2023,AirNow,40130019,3,6.7,ug/m3 LC,28,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/2/2023,AirNow,40130019,3,6.9,ug/m3 LC,29,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/3/2023,AirNow,40130019,3,6.8,ug/m3 LC,28,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/4/2023,AirNow,40130019,3,14.2,ug/m3 LC,55,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/5/2023,AirNow,40130019,3,9.1,ug/m3 LC,38,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/6/2023,AirNow,40130019,3,7.9,ug/m3 LC,33,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/7/2023,AirNow,40130019,3,6.9,ug/m3 LC,29,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/8/2023,AirNow,40130019,3,5,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/9/2023,AirNow,40130019,3,5,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/12/2023,AirNow,40130019,3,5.3,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/13/2023,AirNow,40130019,3,5.3,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/14/2023,AirNow,40130019,3,6.1,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/15/2023,AirNow,40130019,3,4.9,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/16/2023,AirNow,40130019,3,5.5,ug/m3 LC,23,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/17/2023,AirNow,40130019,3,9.5,ug/m3 LC,40,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/18/2023,AirNow,40130019,3,8,ug/m3 LC,33,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/19/2023,AirNow,40130019,3,5.9,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/20/2023,AirNow,40130019,3,7.8,ug/m3 LC,33,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/21/2023,AirNow,40130019,3,11.6,ug/m3 LC,48,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/22/2023,AirNow,40130019,3,7.8,ug/m3 LC,33,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/23/2023,AirNow,40130019,3,6.5,ug/m3 LC,27,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/24/2023,AirNow,40130019,3,6.1,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/25/2023,AirNow,40130019,3,5.7,ug/m3 LC,24,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/26/2023,AirNow,40130019,3,11.7,ug/m3 LC,49,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/27/2023,AirNow,40130019,3,11.6,ug/m3 LC,48,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/28/2023,AirNow,40130019,3,7.2,ug/m3 LC,30,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/29/2023,AirNow,40130019,3,7.1,ug/m3 LC,30,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/30/2023,AirNow,40130019,3,7.5,ug/m3 LC,31,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
7/31/2023,AirNow,40130019,3,10.2,ug/m3 LC,43,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/1/2023,AirNow,40130019,3,7.9,ug/m3 LC,33,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/2/2023,AirNow,40130019,3,6.1,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/3/2023,AirNow,40130019,3,5.6,ug/m3 LC,23,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/4/2023,AirNow,40130019,3,5.8,ug/m3 LC,24,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/5/2023,AirNow,40130019,3,3.8,ug/m3 LC,16,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/6/2023,AirNow,40130019,3,5,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/7/2023,AirNow,40130019,3,5.6,ug/m3 LC,23,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/8/2023,AirNow,40130019,3,5.3,ug/m3 LC,22,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/9/2023,AirNow,40130019,3,4.1,ug/m3 LC,17,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/10/2023,AirNow,40130019,3,4.3,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/11/2023,AirNow,40130019,3,4.3,ug/m3 LC,18,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/12/2023,AirNow,40130019,3,4,ug/m3 LC,17,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/13/2023,AirNow,40130019,3,3.2,ug/m3 LC,13,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/14/2023,AirNow,40130019,3,4.8,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/15/2023,AirNow,40130019,3,4.5,ug/m3 LC,19,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/16/2023,AirNow,40130019,3,3,ug/m3 LC,13,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/17/2023,AirNow,40130019,3,4.9,ug/m3 LC,20,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/18/2023,AirNow,40130019,3,5,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/19/2023,AirNow,40130019,3,3.8,ug/m3 LC,16,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/20/2023,AirNow,40130019,3,5,ug/m3 LC,21,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/21/2023,AirNow,40130019,3,6.8,ug/m3 LC,28,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/22/2023,AirNow,40130019,3,6.4,ug/m3 LC,27,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/23/2023,AirNow,40130019,3,9.3,ug/m3 LC,39,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/24/2023,AirNow,40130019,3,5.9,ug/m3 LC,25,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/25/2023,AirNow,40130019,3,9,ug/m3 LC,38,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
8/26/2023,AirNow,40130019,3,2.9,ug/m3 LC,12,WEST PHOENIX,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.48378,-112.14256
1/1/2023,AQS,40131003,3,26.8,ug/m3 LC,82,MESA,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41018,-111.86536
1/2/2023,AQS,40131003,3,3.7,ug/m3 LC,15,MESA,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41018,-111.86536
1/3/2023,AQS,40131003,3,4.3,ug/m3 LC,18,MESA,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41018,-111.86536
1/4/2023,AQS,40131003,3,3.7,ug/m3 LC,15,MESA,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41018,-111.86536
1/5/2023,AQS,40131003,3,4.6,ug/m3 LC,19,MESA,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41018,-111.86536
1/6/2023,AQS,40131003,3,12.8,ug/m3 LC,52,MESA,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41018,-111.86536
